150115_NS500577_0008_AH2NV7BGXX,TANGO-006,2015-01-15,Shilatifard,0,0
160921_NS500577_0249_AHC72CBGXY,TANGO-511,2016-09-21,Shilatifard,0,0
160926_NB501015_0172_AHJLWYBGXY,TANGO-512,2016-09-26,Shilatifard,0,0
160926_NS500577_0250_AHJCJ3BGXY,TANGO-515,2016-09-26,Shilatifard,0,0
160928_NB501015_0173_AHJN5LBGXY,TANGO-517,2016-09-28,Shilatifard,0,0
161003_NB501015_0174_AHJH5TBGXY,TANGO-520,2016-10-03,Shilatifard,1,0
161003_NB501015_0174_AHJH5TBGXY,TANGO-524,2016-10-03,Shilatifard,1,0
161004_NB501015_0175_AHJGVCBGXY,TANGO-523,2016-10-04,Shilatifard,0,0
161006_NB501015_0176_AHVKVFBGXY,TANGO-532,2016-10-06,Shilatifard,1,0
161006_NB501015_0176_AHVKVFBGXY,TANGO-533,2016-10-06,Shilatifard,1,0
161007_NB501015_0177_AHJKJMBGXY,TANGO-521,2016-10-07,Shilatifard,1,0
161007_NB501015_0177_AHJKJMBGXY,TANGO-528,2016-10-07,Shilatifard,1,0
161007_NB501015_0177_AHJKJMBGXY,TANGO-534,2016-10-07,Shilatifard,1,0
161008_NB501015_0178_AHJJ22BGXY,TANGO-522,2016-10-08,Shilatifard,1,0
161008_NB501015_0178_AHJJ22BGXY,TANGO-530,2016-10-08,Shilatifard,1,0
161010_NB501015_0179_AH7V7VBGXY,TANGO-527,2016-10-10,Shilatifard,1,0
161010_NB501015_0179_AH7V7VBGXY,TANGO-531,2016-10-10,Shilatifard,1,0
161011_NB501015_0180_AHJK2MBGXY,TANGO-525,2016-10-11,Shilatifard,0,0
161012_NS500577_0251_AHVN3YBGXY,TANGO-526,2016-10-12,Shilatifard,0,0
161014_NB501015_0181_AHJK2WBGXY,TANGO-535,2016-10-14,Shilatifard,0,0
161014_NS500577_0252_AHJCHNBGXY,TANGO-543,2016-10-14,Shilatifard,0,0
161017_NB501015_0182_AHCVY2BGXY,PLDI-016,2016-10-17,Panos,0,0
161017_NS500577_0253_AHCGTKBGXY,PLDI-017,2016-10-17,Panos,0,0
161018_NB501015_0183_AHJ7VHBGXY,TANGO-536,2016-10-18,Shilatifard,1,0
161018_NB501015_0183_AHJ7VHBGXY,TANGO-537,2016-10-18,Shilatifard,1,0
161018_NS500577_0254_AHJNT2BGXY,TANGO-549,2016-10-18,Shilatifard,0,0
161020_NB501015_0184_AHJN5JBGXY,TANGO-540,2016-10-20,Shilatifard,0,0
161020_NS500577_0255_AHJ5Y3BGXY,TANGO-541,2016-10-20,Shilatifard,0,0
161021_NB501015_0185_AHJGMMBGXY,TANGO-538,2016-10-21,Shilatifard,0,0
161021_NS500577_0256_AHJJ27BGXY,TANGO-539,2016-10-21,Shilatifard,1,0
161021_NS500577_0256_AHJJ27BGXY,TANGO-544,2016-10-21,Shilatifard,1,0
161024_NB501015_0186_AHJK2HBGXY,TANGO-434,2016-10-24,Shilatifard,0,0
161024_NS500577_0257_AHJ73JBGXY,TANGO-552,2016-10-24,Shilatifard,0,0
161025_NB501015_0187_AHJK2VBGXY,TANGO-542,2016-10-25,Shilatifard,0,0
161025_NS500577_0258_AHLF7GBGXY,TANGO-553,2016-10-25,Shilatifard,0,0
161027_NB501015_0188_AHJ5WNBGXY,TANGO-546,2016-10-27,Shilatifard,0,0
161027_NS500577_0259_AHJK2LBGXY,TANGO-548,2016-10-27,Shilatifard,0,0
161028_NB501015_0189_AHJGJTBGXY,TANGO-529,2016-10-28,Shilatifard,0,0
161028_NS500577_0260_AHJGJJBGXY,TANGO-545,2016-10-28,Shilatifard,1,0
161028_NS500577_0260_AHJGJJBGXY,TANGO-547,2016-10-28,Shilatifard,1,0
161031_NB501015_0190_AHJKL2BGXY,TANGO-551,2016-10-31,Shilatifard,0,0
161031_NS500577_0261_AHJ5YJBGXY,TANGO-554,2016-10-31,Shilatifard,1,0
161031_NS500577_0261_AHJ5YJBGXY,TANGO-556,2016-10-31,Shilatifard,1,0
161101_NB501015_0191_AHJKL5BGXY,TANGO-555,2016-11-01,Shilatifard,0,0
161101_NS500577_0262_AHJ5Y7BGXY,TANGO-557,2016-11-01,Shilatifard,0,0
161102_NB501015_0192_AHLF2YBGXY,TANGO-550,2016-11-02,Shilatifard,0,0
161102_NS500577_0263_AHLF32BGXY,TANGO-562,2016-11-02,Shilatifard,0,0
161103_NB501015_0193_AHKWNMBGXY,PLDI-018,2016-11-03,Panos,0,0
161103_NS500577_0264_AHL2TLBGXY,PLDI-019,2016-11-03,Panos,0,0
161107_NB501015_0194_AHLC73BGXY,TANGO_541,2016-11-07,Shilatifard,0,0
161107_NS500577_0265_AHJ5Y2BGXY,TANGO-561,2016-11-07,Shilatifard,1,0
161107_NS500577_0265_AHJ5Y2BGXY,TANGO-565,2016-11-07,Shilatifard,1,0
161108_NB501015_0195_AHJHTYBGXY,TANGO-558,2016-11-08,Shilatifard,0,0
161108_NS500577_0266_AHJM3VBGXY,TANGO-566,2016-11-08,Shilatifard,1,0
161108_NS500577_0266_AHJM3VBGXY,TANGO-567,2016-11-08,Shilatifard,1,0
161109_NB501015_0196_AHJ77GBGXY,TANGO-568,2016-11-09,Shilatifard,0,1
161111_NB501015_0197_AHJ7CHBGXY,TANGO-559,2016-11-11,Shilatifard,1,0
161111_NB501015_0197_AHJ7CHBGXY,TANGO-563,2016-11-11,Shilatifard,1,0
161111_NS500577_0267_AHLC5YBGXY,TANGO-560,2016-11-11,Shilatifard,0,0
161116_NB501015_0198_AHJJV2BGXY,TANGO-579,2016-11-16,Shilatifard,0,1
161118_NB501015_0199_AHLCF3BGXY,TANGO-572,2016-11-18,Shilatifard,0,1
161118_NS500577_0268_AHJLYNBGXY,TANGO-574,2016-11-18,Shilatifard,1,0
161118_NS500577_0268_AHJLYNBGXY,TANGO-575,2016-11-18,Shilatifard,1,0
161119_NB501015_0200_AHLC75BGXY,TANGO-572,2016-11-20,Shilatifard,0,1
161119_NS500577_0269_AHJM22BGXY,TANGO-579,2016-11-20,Shilatifard,1,1
161119_NS500577_0269_AHJM22BGXY,TANGO-580,2016-11-20,Shilatifard,1,0
161121_NB501015_0201_AHJKKVBGXY,TANGO-573,2016-11-21,Shilatifard,0,0
161121_NS500577_0270_AHJGWGBGXY,TANGO-576,2016-11-21,Shilatifard,0,0
161122_NB501015_0202_AHLF3GBGXY,TANGO-577,2016-11-22,Shilatifard,0,0
161128_NB501015_0203_AHJ772BGXY,TANGO-564,2016-11-28,Shilatifard,1,0
161128_NB501015_0203_AHJ772BGXY,TANGO-571,2016-11-28,Shilatifard,1,0
161128_NS500577_0271_AHLCHLBGXY,TANGO-568,2016-11-28,Shilatifard,1,1
161128_NS500577_0271_AHLCHLBGXY,TANGO-581,2016-11-28,Shilatifard,1,0
161129_NB501015_0204_AHWVYTBGXY,TANGO-569,2016-11-29,Shilatifard,0,0
161129_NS500577_0272_AHWVWKBGXY,TANGO-570,2016-11-29,Shilatifard,0,0
161130_NB501015_0205_AHWWTGBGXY,TANGO-578,2016-11-30,Shilatifard,0,0
161130_NS500577_0273_AHWTGYBGXY,TANGO-582,2016-11-30,Shilatifard,0,0
161205_NB501015_0206_AHWT2FBGXY,TANGO-583,2016-12-05,Shilatifard,0,0
161205_NS500577_0274_AHWW3JBGXY,TANGO-585,2016-12-05,Shilatifard,0,0
161207_NB501015_0207_AH2TG2BGX2,TANGO-584,2016-12-07,Shilatifard,1,0
161207_NB501015_0207_AH2TG2BGX2,TANGO-587,2016-12-07,Shilatifard,1,1
161207_NB501015_0207_AH2TG2BGX2,TANGO-592,2016-12-07,Shilatifard,1,0
161207_NS500577_0275_AHWVWNBGXY,TANGO-587,2016-12-07,Shilatifard,0,1
161208_NB501015_0208_AHWY7KBGXY,TANGO-591,2016-12-08,Shilatifard,0,0
161208_NS500577_0276_AHWTH2BGXY,TANGO-594,2016-12-08,Shilatifard,0,0
161209_NB501015_0209_AHWW22BGXY,TANGO-588,2016-12-09,Shilatifard,0,0
161209_NS500577_0277_AHWTH3BGXY,TANGO-595,2016-12-09,Shilatifard,0,0
161212_NB501015_0210_AH2TGWBGX2,TANGO-596,2016-12-12,Shilatifard,0,0
161212_NS500577_0278_AHWVVCBGXY,TANGO-597,2016-12-12,Shilatifard,0,0
161215_NB501015_0211_AH55NKBGX2,TANGO-586,2016-12-15,Shilatifard,0,0
161215_NS500577_0279_AH7NVCBGX2,TANGO-605,2016-12-15,Shilatifard,0,0
161216_NB501015_0212_AH2TKYBGX2,TANGO-593,2016-12-16,Shilatifard,1,0
161216_NB501015_0212_AH2TKYBGX2,TANGO-599,2016-12-16,Shilatifard,1,0
161216_NS500577_0280_AHWTGMBGXY,TANGO-603,2016-12-16,Shilatifard,0,0
161219_NB501015_0213_AHWTGTBGXY,TANGO-600,2016-12-19,Shilatifard,1,0
161219_NB501015_0213_AHWTGTBGXY,TANGO-602,2016-12-19,Shilatifard,1,0
161219_NS500577_0281_AH2TKGBGX2,TANGO-601,2016-12-19,Shilatifard,0,0
161220_NB501015_0214_AHWW7TBGXY,TANGO-598,2016-12-20,Shilatifard,0,0
161220_NS500577_0282_AH2TLGBGX2,TANGO-604,2016-12-20,Shilatifard,0,0
161221_NB501015_0215_AHWYJMBGXY,TANGO-606,2016-12-21,Shilatifard,0,0
161221_NS500577_0283_AHWVVFBGXY,TANGO-610,2016-12-21,Shilatifard,0,0
161222_NB501015_0216_AHWWC5BGXY,TANGO-589,2016-12-22,Shilatifard,1,0
161222_NB501015_0216_AHWWC5BGXY,TANGO-611,2016-12-22,Shilatifard,1,0
161222_NS500577_0284_AHWWGFBGXY,TANGO-612,2016-12-22,Shilatifard,0,0
170106_NB501015_0217_AHWWTCBGXY,TANGO-609,2017-01-06,Shilatifard,0,0
170106_NS500577_0285_AHFCW7BGX2,PLDI-020,2017-01-06,Panos,0,0
170109_NB501015_0218_AHWWGMBGXY,TANGO-613,2017-01-09,Shilatifard,0,0
170109_NS500577_0286_AH2TKVBGX2,TANGO-614,2017-01-09,Shilatifard,0,0
170110_NB501015_0219_AHWVM5BGXY,TANGO-616,2017-01-10,Shilatifard,0,0
170110_NS500577_0287_AH2TKTBGX2,TANGO-615,2017-01-10,Shilatifard,0,0
170111_NB501015_0220_AH2TLFBGX2,TANGO-617,2017-01-11,Shilatifard,0,0
170111_NS500577_0288_AHWMLVBGXY,TANGO-618,2017-01-11,Shilatifard,0,0
170117_NB501015_0221_AHWLWJBGXY,TANGO-625,2017-01-17,Shilatifard,0,0
170117_NS500577_0289_AHWLWTBGXY,TANGO-626,2017-01-17,Shilatifard,0,0
170120_NB501015_0222_AHWMH7BGXY,TANGO-608,2017-01-20,Shilatifard,1,0
170120_NB501015_0222_AHWMH7BGXY,TANGO-638,2017-01-20,Shilatifard,1,0
170120_NS500577_0290_AHWMHLBGXY,TANGO-623,2017-01-20,Shilatifard,0,1
170123_NB501015_0223_AHWMHJBGXY,TANGO-627,2017-01-23,Shilatifard,0,0
170123_NS500577_0291_AH2TLHBGX2,TANGO-629,2017-01-23,Shilatifard,0,0
170124_NB501015_0224_AHWTGNBGXY,TANGO-631,2017-01-24,Shilatifard,0,0
170124_NS500577_0292_AHWVY2BGXY,TANGO-632,2017-01-24,Shilatifard,0,0
170125_NB501015_0225_AH2TC3BGX2,TANGO-634,2017-01-25,Shilatifard,0,0
170125_NS500577_0293_AHWW2VBGXY,TANGO-635,2017-01-25,Shilatifard,0,0
170126_NB501015_0226_AHWT2LBGXY,TANGO-620,2017-01-26,Shilatifard,0,0
170126_NS500577_0294_AHKV3TBGXY,PLDI-021,2017-01-26,Panos,0,0
170127_NB501015_0227_AHWVWYBGXY,TANGO-640,2017-01-27,Shilatifard,0,0
170127_NS500577_0295_AHWVV2BGXY,TANGO-641,2017-01-27,Shilatifard,0,0
170130_NB501015_0228_AHW5YVBGXY,TANGO-642,2017-01-30,Shilatifard,0,0
170130_NS500577_0296_AHW7W2BGXY,TANGO-643,2017-01-30,Shilatifard,0,0
170131_NB501015_0229_AHWMHKBGXY,TANGO-623,2017-01-31,Shilatifard,0,1
170131_NS500577_0297_AHWLWKBGXY,TANGO-624,2017-01-31,Shilatifard,0,0
170201_NB501015_0230_AHW7WGBGXY,TANGO-621,2017-02-01,Shilatifard,0,0
170201_NS500577_0298_AHCVL2BGX2,TANGO-622,2017-02-01,Shilatifard,0,0
170202_NB501015_0231_AHWTGVBGXY,TANGO-628,2017-02-02,Shilatifard,0,0
170202_NS500577_0299_AHWLWMBGXY,TANGO-655,2017-02-02,Shilatifard,0,0
170203_NB501015_0232_AHL23JBGXY,PLDI-022,2017-02-03,Panos,0,0
170203_NS500577_0300_AHWY7LBGXY,TANGO-636,2017-02-03,Shilatifard,0,0
170206_NB501015_0233_AHCVW7BGX2,TANGO-630,2017-02-06,Shilatifard,0,0
170206_NS500577_0301_AH2TL7BGX2,TANGO-637,2017-02-06,Shilatifard,0,0
170207_NB501015_0234_AHCLWHBGX2,PLDI-023,2017-02-07,Panos,0,0
170208_NB501015_0235_AHCNKVBGX2,TANGO-633,2017-02-08,Shilatifard,1,0
170208_NB501015_0235_AHCNKVBGX2,TANGO-645,2017-02-08,Shilatifard,1,0
170208_NS500577_0302_AHCVGHBGX2,TANGO-651,2017-02-08,Shilatifard,0,1
170209_NB501015_0236_AHW773BGXY,TANGO-663,2017-02-09,Shilatifard,0,0
170210_NB501015_0237_AHW3WCBGXY,TANGO-658,2017-02-10,Shilatifard,1,0
170210_NB501015_0237_AHW3WCBGXY,TANGO-662,2017-02-10,Shilatifard,1,0
170213_NB501015_0238_AHCLGWBGX2,TANGO-656,2017-02-13,Shilatifard,0,0
170214_NB501015_0239_AHCMGCBGX2,TANGO-646,2017-02-14,Shilatifard,0,0
170215_NB501015_0240_AHCLH5BGX2,TANGO-651,2017-02-15,Shilatifard,0,1
170216_NB501015_0241_AHCN32BGX2,TANGO-654,2017-02-16,Shilatifard,0,0
170217_NB501015_0242_AHYF2WBGXY,TANGO-657,2017-02-17,Shilatifard,0,0
170218_NB501015_0243_AHCT7GBGX2,"""""",2000-01-01,"""""",0,0
170220_NB501015_0244_AHCT2FBGX2,TANGO-648,2017-02-20,Shilatifard,1,0
170220_NB501015_0244_AHCT2FBGX2,TANGO-653,2017-02-20,Shilatifard,1,0
170221_NB501015_0245_AHW725BGXY,TANGO-647,2017-02-21,Shilatifard,0,0
170222_NB501015_0246_AHWF5VBGXY,TANGO-660,2017-02-22,Shilatifard,0,0
170223_NB501015_0247_AHYGNTBGXY,MLM_3,2017-02-23,Mendillo,1,1
170223_NB501015_0247_AHYGNTBGXY,MLM_6,2017-02-23,Mendillo,1,0
170223_NB501015_0247_AHYGNTBGXY,MLM_9,2017-02-23,Mendillo,1,0
170223_NS500577_0303_AHW7WHBGXY,TANGO-659,2017-02-23,Shilatifard,0,0
170224_NS500577_0304_AHYJ7NBGXY,TANGO-664,2017-02-24,Shilatifard,0,0
170301_NS500175_0007_AHGK52BGX2,TANGO-644,2017-03-01,Shilatifard,1,1
170301_NS500175_0007_AHGK52BGX2,TANGO-667,2017-03-01,Shilatifard,1,1
170301_NS500309_0118_AHGM2LBGX2,TANGO-681,2017-03-01,Shilatifard,0,0
170301_NS500577_0305_AHW577BGXY,TANGO-644,2017-03-01,Shilatifard,1,1
170301_NS500577_0305_AHW577BGXY,TANGO-684,2017-03-01,Shilatifard,1,0
170303_NB501015_0248_AHCVWJBGX2,TANGO-671,2017-03-03,Shilatifard,1,0
170303_NB501015_0248_AHCVWJBGX2,TANGO-676,2017-03-03,Shilatifard,1,0
170303_NS500577_0306_AHCLT7BGX2,PLDI-024,2017-03-03,Panos,0,0
170306_NB501015_0249_AHW75TBGXY,TANGO-675,2017-03-06,Shilatifard,1,1
170306_NB501015_0249_AHW75TBGXY,TANGO-677,2017-03-06,Shilatifard,1,0
170306_NS500577_0307_AHHL2WBGXY,TANGO-673,2017-03-06,Shilatifard,0,0
170307_NB501015_0250_AHCT2LBGX2,TANGO-667,2017-03-07,Shilatifard,1,1
170307_NB501015_0250_AHCT2LBGX2,TANGO-670,2017-03-07,Shilatifard,1,0
170307_NS500577_0308_AHYKVMBGXY,TANGO-661,2017-03-07,Shilatifard,0,0
170308_NB501015_0251_AHW722BGXY,TANGO-669,2017-03-08,Shilatifard,0,0
170308_NS500577_0309_AHW52LBGXY,TANGO-590,2017-03-08,Shilatifard,0,0
170309_NB501015_0252_AHW3VYBGXY,TANGO-678,2017-03-09,Shilatifard,0,0
170309_NS500577_0310_AHW3NWBGXY,TANGO-686,2017-03-09,Shilatifard,0,0
170310_NB501015_0253_AHCTHNBGX2,TANGO-668,2017-03-10,Shilatifard,1,0
170310_NB501015_0253_AHCTHNBGX2,TANGO-689,2017-03-10,Shilatifard,1,0
170310_NS500577_0311_AHW5YNBGXY,TANGO-675,2017-03-10,Shilatifard,0,1
170311_NB501015_0254_AHCVGWBGX2,TANGO-683,2017-03-11,Shilatifard,0,0
170311_NS500577_0312_AHCVL3BGX2,TANGO-688,2017-03-11,Shilatifard,1,0
170311_NS500577_0312_AHCVL3BGX2,TANGO-694,2017-03-11,Shilatifard,1,0
170313_NB501015_0255_AHCVTYBGX2,TANGO-685,2017-03-13,Shilatifard,0,0
170313_NS500577_0313_AHYCVTBGXY,TANGO-691,2017-03-13,Shilatifard,0,0
170314_NB501015_0256_AHYCWYBGXY,TANGO-665,2017-03-14,Shilatifard,1,0
170314_NB501015_0256_AHYCWYBGXY,TANGO-682,2017-03-14,Shilatifard,1,0
170314_NS500577_0314_AHCNV7BGX2,TANGO-679,2017-03-14,Shilatifard,0,0
170315_NB501015_0257_AHCNYLBGX2,TANGO-680,2017-03-15,Shilatifard,1,0
170315_NB501015_0257_AHCNYLBGX2,TANGO-695,2017-03-15,Shilatifard,1,1
170315_NS500577_0315_AHCNFGBGX2,TANGO-690,2017-03-15,Shilatifard,0,1
170316_NB501015_0258_AHCNF7BGX2,TANGO-693,2017-03-16,Shilatifard,0,1
170317_NB501015_0259_AHCT2TBGX2,TANGO-696,2017-03-17,Shilatifard,1,0
170317_NB501015_0259_AHCT2TBGX2,TANGO-697,2017-03-17,Shilatifard,1,0
170317_NS500577_0316_AHCT2HBGX2,TANGO-702,2017-03-17,Shilatifard,1,0
170317_NS500577_0316_AHCT2HBGX2,TANGO-703,2017-03-17,Shilatifard,1,0
170317_NS500577_0316_AHCT2HBGX2,TANGO-704,2017-03-17,Shilatifard,1,0
170320_NB501015_0260_AHCVHLBGX2,TANGO-698,2017-03-20,Shilatifard,1,0
170320_NB501015_0260_AHCVHLBGX2,TANGO-699,2017-03-20,Shilatifard,1,0
170320_NS500577_0317_AHYF3KBGXY,TANGO-700,2017-03-20,Shilatifard,0,0
170321_NB501015_0261_AHYMVTBGXY,TANGO-708,2017-03-21,Shilatifard,0,0
170322_NB501015_0262_AHW7W5BGXY,TANGO-709,2017-03-22,Shilatifard,0,0
170323_NB501015_0263_AHLWLWBGX2,TANGO-692,2017-03-23,Shilatifard,0,0
170323_NS500577_0318_AHCT7MBGX2,TANGO-690,2017-03-23,Shilatifard,0,1
170327_NB501015_0264_AHM3GNBGX2,TANGO-705,2017-03-27,Shilatifard,0,0
170327_NS500577_0319_AHM55CBGX2,TANGO-707,2017-03-27,Shilatifard,0,0
170329_NB501015_0265_AHMFTWBGX2,TANGO-701,2017-03-29,Shilatifard,1,0
170329_NB501015_0265_AHMFTWBGX2,TANGO-714,2017-03-29,Shilatifard,1,0
170329_NS500577_0320_AHM22HBGX2,TANGO-710,2017-03-29,Shilatifard,1,1
170329_NS500577_0320_AHM22HBGX2,TANGO-716,2017-03-29,Shilatifard,1,1
170330_NB501015_0266_AHCT23BGX2,TANGO-693,2017-03-30,Shilatifard,0,1
170330_NS500577_0321_AHW7W3BGXY,TANGO-710,2017-03-30,Shilatifard,1,1
170330_NS500577_0321_AHW7W3BGXY,TANGO-716,2017-03-30,Shilatifard,1,1
170331_NB501015_0267_AHCNYFBGX2,TANGO-695,2007-03-31,Shilatifard,1,1
170331_NB501015_0267_AHCNYFBGX2,TANGO-712,2007-03-31,Shilatifard,1,0
170331_NS500577_0322_AHW7J5BGXY,TANGO-711,2017-03-31,Shilatifard,0,0
170404_NB501015_0268_AHLYMYBGX2,TANGO-706,2017-04-04,Shilatifard,0,0
170404_NS500577_0323_AHMG3GBGX2,TANGO-718,2017-04-04,Shilatifard,0,0
170406_NS500577_0325_AHMG7JBGX2,TANGO-715,2017-04-07,Shilatifard,0,1
170412_NB501015_0272_AHMTH3BGX2,TANGO-721,2017-04-12,Shilatifard,1,0
170412_NB501015_0272_AHMTH3BGX2,TANGO-722,2017-04-12,Shilatifard,1,0
170412_NS500577_0327_AHLYWTBGX2,TANGO-723,2017-04-12,Shilatifard,1,0
170412_NS500577_0327_AHLYWTBGX2,TANGO-724,2017-04-12,Shilatifard,1,0
170413_NB501015_0273_AHMFK7BGX2,TANGO-726,2017-04-13,Shilatifard,0,0
170413_NS500577_0328_AHLYVYBGX2,TANGO-727,2017-04-13,Shilatifard,0,0
170414_NB501015_0274_AHLYV7BGX2,TANGO-717,2017-04-14,Shilatifard,1,0
170414_NB501015_0274_AHLYV7BGX2,TANGO-731,2017-04-14,Shilatifard,1,0
170414_NB501015_0274_AHLYV7BGX2,TANGO-732,2017-04-14,Shilatifard,1,0
170414_NS500577_0329_AHLW37BGX2,TANGO-720,2017-04-14,Shilatifard,0,0
170417_NB501015_0275_AHMFTFBGX2,TANGO-719,2017-04-17,Shilatifard,0,0
170417_NS500577_0330_AHMG5FBGX2,TANGO-730,2017-04-17,Shilatifard,0,0
170418_NB501015_0276_AHMFMVBGX2,TANGO-725,2017-04-18,Shilatifard,0,0
170418_NS500577_0331_AHMG2WBGX2,TANGO-739,2017-04-18,Shilatifard,1,0
170418_NS500577_0331_AHMG2WBGX2,TANGO-740,2017-04-18,Shilatifard,1,0
170419_NB501015_0277_AHMTKWBGX2,TANGO-737,2017-04-19,Shilatifard,0,0
170419_NS500577_0332_AHMG2YBGX2,TANGO-738,2017-04-19,Shilatifard,0,0
170420_NB501015_0278_AHMFNYBGX2,TANGO-733,2017-04-20,Shilatifard,0,0
170420_NS500577_0333_AHMTCTBGX2,TANGO-735,2017-04-20,Shilatifard,0,0
170420_NS500577_0334_AHMFLVBGX2,TANGO-741,2017-04-20,Shilatifard,0,0
170424_NB501015_0279_AHMG7LBGX2,TANGO-736,2017-04-24,Shilatifard,0,0
170425_NB501015_0280_AHMFV7BGX2,TANGO-742,2017-04-25,Shilatifard,0,0
170425_NS500577_0335_AHMFJNBGX2,TANGO-745,2017-04-25,Shilatifard,0,0
170426_NB501015_0281_AHMTH5BGX2,TANGO-744,2017-04-26,Shilatifard,0,0
170426_NS500577_0336_AHMGVCBGX2,TANGO-746,2017-04-26,Shilatifard,0,0
170427_NB501015_0282_AHYTJHBGXY,MLM_2,2017-04-27,Mendillo,1,0
170427_NB501015_0282_AHYTJHBGXY,MLM_3,2017-04-27,Mendillo,1,1
170427_NB501015_0282_AHYTJHBGXY,MLM_5,2017-04-27,Mendillo,1,0
170427_NS500577_0337_AHMGK3BGX2,TANGO-734,2017-04-27,Shilatifard,1,0
170427_NS500577_0337_AHMGK3BGX2,TANGO-743,2017-04-27,Shilatifard,1,0
170428_NS500577_0338_AHMG7GBGX2,TANGO-713,2017-04-28,Shilatifard,0,0
170502_NB501015_0283_AHMFLYBGX2,TANGO-748,2017-05-02,Shilatifard,0,0
170502_NS500577_0339_AHMTHGBGX2,TANGO-749,2017-05-02,Shilatifard,0,0
170503_NB501015_0284_AHMFTCBGX2,TANGO-728,2017-05-03,Shilatifard,1,0
170503_NB501015_0284_AHMFTCBGX2,TANGO-729,2017-05-03,Shilatifard,1,0
170503_NB501015_0284_AHMFTCBGX2,TANGO-756,2017-05-03,Shilatifard,1,0
170503_NS500577_0340_AHLYNFBGX2,TANGO-747,2017-05-03,Shilatifard,0,0
170505_NB501015_0285_AHMFC7BGX2,TANGO-750,2017-05-05,Shilatifard,1,0
170505_NB501015_0285_AHMFC7BGX2,TANGO-752,2017-05-05,Shilatifard,1,0
170505_NS500577_0341_AHMG7TBGX2,TANGO-754,2017-05-05,Shilatifard,1,0
170505_NS500577_0341_AHMG7TBGX2,TANGO-758,2017-05-05,Shilatifard,1,0
170505_NS500577_0341_AHMG7TBGX2,TANGO-759,2017-05-05,Shilatifard,1,0
170505_NS500577_0341_AHMG7TBGX2,TANGO-715,2017-05-05,Shilatifard,1,1
170509_NB501015_0286_AHMGKCBGX2,TANGO-762,2017-05-09,Shilatifard,0,0
170510_NB501015_0287_AHMFV3BGX2,TANGO-753,2017-05-10,Shilatifard,0,0
170510_NS500577_0342_AHMFJVBGX2,TANGO-757,2017-05-10,Shilatifard,0,0
170511_NB501015_0288_AHMTF2BGX2,TANGO-755,2017-05-11,Shilatifard,0,0
170516_NB501015_0289_AHMGV5BGX2,TANGO-763,2017-05-16,Shilatifard,0,0
170516_NS500577_0343_AHMTCJBGX2,TANGO-775,2017-05-16,Shilatifard,0,0